,Student ID,student_name,gender,year,school_name,Average Reading Score,Average Maths Score
527,527,Patricia Johnson,F,11,Huang High School,76,70
528,528,Henry Evans,M,10,Huang High School,46,51
529,529,Alexander Ramsey,M,10,Huang High School,57,85
530,530,Brandon Stephens,M,10,Huang High School,99,48
531,531,Jeff Holland,M,9,Huang High School,53,66
532,532,Samuel Schultz,M,10,Huang High School,66,60
533,533,Brett Johnson,M,11,Huang High School,81,89
534,534,Daniel Sherman,M,12,Huang High School,93,56
535,535,Justin Mccall,M,11,Huang High School,60,89
536,536,Jonathan Evans,M,9,Huang High School,64,94
537,537,Jacqueline Kennedy,F,11,Huang High School,68,90
538,538,Martin Stephenson,M,10,Huang High School,78,43
539,539,Lindsey Lane,F,9,Huang High School,41,88
540,540,Jessica Hart,F,10,Huang High School,58,97
541,541,Edward Lucas,M,10,Huang High School,82,50
542,542,Lisa Osborne,F,9,Huang High School,55,68
543,543,Hannah Black,F,9,Huang High School,48,96
544,544,Alexander Paul,M,9,Huang High School,54,49
545,545,Brenda Wong,F,12,Huang High School,64,90
546,546,Thomas Delgado,M,12,Huang High School,46,96
547,547,Jeremy Sutton,M,9,Huang High School,43,75
548,548,Paula Donaldson,F,9,Huang High School,48,60
549,549,Valerie Thompson,F,9,Huang High School,68,64
550,550,John Schaefer,M,12,Huang High School,45,40
551,551,Jesus Manning,M,11,Huang High School,72,86
552,552,Tyrone Lawson,M,10,Huang High School,67,50
553,553,Carl May,M,10,Huang High School,56,76
554,554,Brittany Russell,F,12,Huang High School,45,75
555,555,Philip Edwards,M,9,Huang High School,77,82
556,556,Robert Aguilar,M,9,Huang High School,65,49
557,557,Aaron Russo,M,10,Huang High School,52,77
558,558,Tracy Andrade,M,9,Huang High School,84,40
559,559,Amy Sullivan,F,12,Huang High School,40,52
560,560,Howard Beck,M,10,Huang High School,86,66
561,561,Xavier Bell II,M,11,Huang High School,75,81
562,562,Dawn Schultz,F,10,Huang High School,99,78
563,563,Caleb Lucas,M,12,Huang High School,52,75
564,564,Barbara Gonzalez,F,10,Huang High School,83,51
565,565,Charles Yang,M,10,Huang High School,91,39
566,566,David Gallagher,M,12,Huang High School,54,74
567,567,Bethany Vargas,F,11,Huang High School,74,57
568,568,Jennifer Schultz,F,12,Huang High School,44,60
569,569,Paula Marshall,F,9,Huang High School,50,44
570,570,Jordan Elliott,M,11,Huang High School,92,53
571,571,Samantha Mcmillan,F,12,Huang High School,73,43
572,572,Judith Johnson,F,9,Huang High School,43,98
573,573,Grace Palmer,F,10,Huang High School,90,82
574,574,Brandon Ramirez,M,10,Huang High School,65,53
575,575,Carol Smith,F,10,Huang High School,77,62
576,576,Matthew Odom,M,9,Huang High School,88,45
577,577,Erika Gray,F,10,Huang High School,47,49
578,578,Donna Kramer,F,11,Huang High School,94,73
579,579,Jonathan Snyder,M,10,Huang High School,69,61
580,580,Frank Howe,M,11,Huang High School,66,88
581,581,Amy Beck,F,9,Huang High School,58,48
582,582,Lori Holmes,F,9,Huang High School,53,81
583,583,Rebekah Hampton,F,11,Huang High School,54,42
584,584,Perry Bishop,M,9,Huang High School,70,96
585,585,Andrew Hanson MD,M,12,Huang High School,72,85
586,586,Jody Hughes,F,11,Huang High School,47,96
587,587,Anna Garcia,F,11,Huang High School,94,51
588,588,Colleen Walker,F,11,Huang High School,75,60
589,589,Danny Bridges,M,11,Huang High School,52,82
590,590,Kristina Ford,F,10,Huang High School,44,88
591,591,Sabrina Davidson,F,9,Huang High School,73,86
592,592,Alexander Freeman,M,9,Huang High School,74,74
593,593,Jack Davis,M,9,Huang High School,72,68
594,594,Victor Rivera,M,11,Huang High School,43,46
595,595,Elizabeth Pena,F,11,Huang High School,93,60
596,596,Neil Castro,M,12,Huang High School,50,87
597,597,Michael Briggs,M,10,Huang High School,72,93
598,598,Anna Andersen,F,9,Huang High School,40,76
599,599,Elizabeth Oconnor,F,9,Huang High School,78,94
600,600,Zachary Brooks,M,11,Huang High School,70,42
601,601,Scott Jackson,M,12,Huang High School,53,77
602,602,Mary Fuentes,F,12,Huang High School,45,44
603,603,Denise Reyes,F,11,Huang High School,58,79
604,604,Janice Collier,F,9,Huang High School,82,85
605,605,Tina Barber,F,10,Huang High School,80,40
606,606,Keith Rojas,M,12,Huang High School,53,57
607,607,Michelle Decker,F,11,Huang High School,91,55
608,608,James Smith,M,9,Huang High School,42,39
609,609,Alexandra Thompson,F,10,Huang High School,44,87
610,610,Jacqueline Campbell,F,11,Huang High School,88,40
611,611,Austin Clark,M,10,Huang High School,96,63
612,612,Brooke Thomas,F,10,Huang High School,95,49
613,613,Molly Smith,F,9,Huang High School,44,55
614,614,Pamela Beck,F,9,Huang High School,57,97
615,615,Timothy Morris,M,12,Huang High School,51,62
616,616,Lauren White,F,10,Huang High School,40,96
617,617,Jessica Beltran,F,11,Huang High School,40,43
618,618,Alexandra Jones,F,9,Huang High School,43,48
619,619,Evelyn Rice,F,9,Huang High School,52,64
620,620,Stephen Ellis,M,9,Huang High School,42,64
621,621,Caroline Smith,F,12,Huang High School,58,91
622,622,Fred Case,M,10,Huang High School,91,86
623,623,Crystal Anderson,F,11,Huang High School,69,71
624,624,Jordan Gross,F,9,Huang High School,44,97
625,625,Marie Harris,F,12,Huang High School,43,73
626,626,Charles Hayes,M,11,Huang High School,41,86
627,627,Beverly Sheppard,F,11,Huang High School,57,81
628,628,Denise Solis,F,12,Huang High School,98,58
629,629,Alexander Myers,M,11,Huang High School,39,46
630,630,Sally Robertson,F,12,Huang High School,73,69
631,631,Steven Morris,M,12,Huang High School,63,93
632,632,Nina Flores,F,10,Huang High School,41,81
633,633,Miguel Patterson,M,9,Huang High School,61,76
634,634,John Simpson,M,10,Huang High School,42,40
635,635,Charles Cruz,M,11,Huang High School,41,66
636,636,Monica Davis,F,9,Huang High School,52,46
637,637,James Fields,M,12,Huang High School,43,42
638,638,Kevin Frederick,M,9,Huang High School,52,58
639,639,Jeremy Soto,M,11,Huang High School,76,89
640,640,Ronald Harris,M,9,Huang High School,57,43
641,641,Carol Stewart,F,10,Huang High School,65,62
642,642,Albert Durham,M,9,Huang High School,47,66
643,643,James Sanchez,M,12,Huang High School,86,93
644,644,John Adams,M,11,Huang High School,68,67
645,645,Cody Williams,M,10,Huang High School,41,70
646,646,Ernest Love,M,9,Huang High School,99,58
647,647,Tommy Smith,M,9,Huang High School,76,77
648,648,Jared Anderson,M,11,Huang High School,69,68
649,649,Jennifer Yang,F,9,Huang High School,57,58
650,650,Joe Mercado,M,9,Huang High School,48,45
651,651,Mr. Roberto Wright MD,M,11,Huang High School,61,45
652,652,Michael Smith,M,10,Huang High School,44,41
653,653,William Park,M,10,Huang High School,54,97
654,654,Benjamin Williams,M,11,Huang High School,59,86
655,655,Dean Perez,M,11,Huang High School,71,58
656,656,Mr. Dale Miller,M,10,Huang High School,81,98
657,657,Marissa Russell,F,9,Huang High School,69,84
658,658,Mary Gonzalez DDS,F,12,Huang High School,58,57
659,659,April Jackson,F,10,Huang High School,71,89
660,660,William Hayes,M,9,Huang High School,75,43
661,661,Meghan Holloway,F,11,Huang High School,40,76
662,662,Amy Coleman,F,12,Huang High School,51,56
663,663,James Green,M,10,Huang High School,55,45
664,664,Michael Tran,M,10,Huang High School,55,68
665,665,Joseph Cortez,M,11,Huang High School,94,64
666,666,Anita Moss,F,10,Huang High School,52,62
667,667,Benjamin Stokes,M,11,Huang High School,60,52
668,668,Michael Li,M,11,Huang High School,41,52
669,669,Alexander Rosales,M,11,Huang High School,90,71
670,670,Katie Dawson,F,10,Huang High School,98,85
671,671,Shelly Erickson,F,10,Huang High School,94,74
672,672,Kathryn Turner,F,11,Huang High School,40,95
673,673,Jacob Lee,M,10,Huang High School,60,88
674,674,Ryan Smith,M,10,Huang High School,83,54
675,675,Joshua Fernandez,M,11,Huang High School,45,42
676,676,Mia Roach,F,9,Huang High School,85,47
677,677,William Rodriguez,M,11,Huang High School,80,56
678,678,Wanda Cruz,F,10,Huang High School,41,85
679,679,Pamela Hall,F,11,Huang High School,74,63
680,680,David Smith,M,9,Huang High School,75,78
681,681,Jason Brown,M,9,Huang High School,75,82
682,682,Chelsea Alexander,F,12,Huang High School,83,41
683,683,Kimberly Tate,F,9,Huang High School,87,94
684,684,Daniel Williams,M,10,Huang High School,86,47
685,685,Terri Jacobson,F,11,Huang High School,45,70
686,686,Paul Harris,M,10,Huang High School,51,55
687,687,Jessica Thompson,F,10,Huang High School,42,58
688,688,Nancy Hawkins,F,9,Huang High School,72,91
689,689,Deborah Phillips,F,12,Huang High School,92,67
690,690,Mark Mendoza,M,9,Huang High School,58,80
691,691,Stephen Williamson,M,9,Huang High School,91,76
692,692,Jennifer Strong,F,12,Huang High School,87,47
693,693,Matthew Moore,M,12,Huang High School,97,92
694,694,Raymond Parker,M,9,Huang High School,71,42
695,695,Lee Evans,M,10,Huang High School,91,80
696,696,Curtis Rodriguez,M,10,Huang High School,47,46
697,697,Sara Morris,F,11,Huang High School,53,80
698,698,Dawn Palmer,F,9,Huang High School,43,72
699,699,Brianna Benson,F,11,Huang High School,45,57
700,700,Luis Watts,M,11,Huang High School,65,85
701,701,Mrs. Cindy Brown,F,12,Huang High School,87,62
702,702,Summer Sandoval,F,9,Huang High School,76,73
703,703,Ashley Smith,F,12,Huang High School,54,81
704,704,Randy Wallace,M,10,Huang High School,61,91
705,705,Angela Simmons,F,11,Huang High School,57,81
706,706,Sandra Haley,F,11,Huang High School,47,76
707,707,George Morgan,M,10,Huang High School,93,61
708,708,Melissa Ali,F,11,Huang High School,44,99
709,709,Matthew Oliver,M,9,Huang High School,75,55
710,710,Michael Kirk,M,9,Huang High School,86,91
711,711,Terry Khan,M,9,Huang High School,89,64
712,712,Kristie Elliott,F,9,Huang High School,74,67
713,713,Joel Campbell,M,9,Huang High School,68,79
714,714,Anthony Henderson,M,10,Huang High School,40,56
715,715,Brent Christensen,M,9,Huang High School,41,68
716,716,Heidi Hayes,F,10,Huang High School,60,80
717,717,Ryan Mcbride,M,10,Huang High School,50,60
718,718,Kyle Murillo,M,10,Huang High School,71,94
719,719,Angela Powell,F,11,Huang High School,43,72
720,720,Jeanette Simmons,F,11,Huang High School,63,92
721,721,Adam Vance,M,10,Huang High School,94,97
722,722,Kristen Murray,F,9,Huang High School,48,79
723,723,Jessica Burnett,F,11,Huang High School,84,66
724,724,Alex Walker,M,11,Huang High School,57,91
725,725,Robert Phillips,M,9,Huang High School,49,81
726,726,Elizabeth Martinez,F,9,Huang High School,84,54
727,727,Kristina Young,F,9,Huang High School,41,45
728,728,Sarah Morgan,F,10,Huang High School,49,85
729,729,Cheryl Harding,F,12,Huang High School,84,79
730,730,Keith Hunter,M,9,Huang High School,91,51
731,731,Todd Williams,M,11,Huang High School,54,40
732,732,James White MD,M,11,Huang High School,76,46
733,733,Kyle Johnson,M,11,Huang High School,44,74
734,734,Andrea Suarez,F,12,Huang High School,94,86
735,735,Michael Sanchez,M,9,Huang High School,50,49
736,736,Jaime Torres,F,11,Huang High School,75,46
737,737,Donald Gill DDS,M,9,Huang High School,49,73
738,738,Austin Lee,M,10,Huang High School,43,83
739,739,Adrian Bowman,M,12,Huang High School,93,96
740,740,Julie Perez,F,10,Huang High School,93,90
741,741,Debra Maxwell,F,12,Huang High School,67,75
742,742,Bradley Phillips,M,9,Huang High School,70,52
743,743,Sonya Simmons,F,9,Huang High School,73,92
744,744,Eric Miller,M,12,Huang High School,56,48
745,745,Charles Berger,M,10,Huang High School,82,90
746,746,Mary Monroe,F,10,Huang High School,71,46
747,747,Destiny Burns,F,11,Huang High School,48,91
748,748,Patrick Khan,M,9,Huang High School,85,39
749,749,Nathaniel Henson,M,12,Huang High School,94,78
750,750,Larry Miller,M,9,Huang High School,69,83
751,751,Timothy French,M,10,Huang High School,90,82
752,752,Xavier Mitchell,M,12,Huang High School,41,68
753,753,Jason Crosby,M,11,Huang High School,46,83
754,754,Joshua Johnson,M,10,Huang High School,96,51
755,755,Alyssa Clark,F,12,Huang High School,42,69
756,756,Jonathan Cooper,M,10,Huang High School,79,57
757,757,Mark Hunt,M,9,Huang High School,55,43
758,758,Norman Moore,M,10,Huang High School,65,56
759,759,Brian Atkins,M,9,Huang High School,54,49
760,760,Zachary Jones,M,12,Huang High School,43,60
761,761,Danielle Wong,F,10,Huang High School,48,61
762,762,Patricia Lane,F,12,Huang High School,48,53
763,763,Joshua Rose,M,9,Huang High School,97,49
764,764,Hannah Montes,F,10,Huang High School,90,83
765,765,Mrs. Catherine Williams MD,F,10,Huang High School,96,67
766,766,Michael Jenkins,M,11,Huang High School,55,80
767,767,James Scott,M,11,Huang High School,66,75
768,768,Evan Ballard,M,11,Huang High School,87,63
769,769,Andrea Miller,F,10,Huang High School,91,73
770,770,Jasmine Lynch,F,12,Huang High School,77,59
771,771,Jennifer Fox,F,10,Huang High School,77,83
772,772,Jared Castro,M,10,Huang High School,73,91
773,773,Eugene Cox,M,12,Huang High School,74,65
774,774,Wendy Wilson,F,10,Huang High School,43,65
775,775,Debbie Smith,F,10,Huang High School,60,61
776,776,Michael Fletcher,M,10,Huang High School,57,55
777,777,Jay Waters,M,10,Huang High School,72,66
778,778,Melissa Martinez,F,10,Huang High School,40,72
779,779,Cory Howard,M,9,Huang High School,44,81
780,780,Mitchell Hanson,M,10,Huang High School,99,92
781,781,Corey Boyer,M,9,Huang High School,60,60
782,782,Elizabeth Gonzalez,F,10,Huang High School,54,96
783,783,Robert Hutchinson,M,11,Huang High School,89,57
784,784,David Hernandez,M,9,Huang High School,89,51
785,785,Tammy Jordan,F,12,Huang High School,71,47
786,786,Denise Johnson,F,9,Huang High School,91,75
787,787,Brandi Copeland,F,12,Huang High School,94,52
788,788,Evan Marshall,M,9,Huang High School,68,52
789,789,Gregory Long,M,10,Huang High School,65,52
790,790,Kristen Underwood,F,11,Huang High School,97,58
791,791,Walter French,M,12,Huang High School,58,64
792,792,Edwin Thompson,M,10,Huang High School,46,85
793,793,Edward Rivera,M,12,Huang High School,46,72
794,794,Brandon Wilson,M,10,Huang High School,41,41
795,795,Alejandra Todd,F,11,Huang High School,85,66
796,796,Dana Hoffman,F,10,Huang High School,68,90
797,797,David Howard,M,11,Huang High School,93,75
798,798,Ashley Caldwell MD,F,12,Huang High School,92,52
799,799,Cindy Horn,F,9,Huang High School,99,87
800,800,Kevin Armstrong,M,10,Huang High School,79,62
801,801,Stacey Porter,F,11,Huang High School,85,91
802,802,Patrick Hunt,M,12,Huang High School,65,97
803,803,David White,M,12,Huang High School,65,77
804,804,Tammy Black,F,9,Huang High School,84,84
805,805,Joanna Williams,F,11,Huang High School,53,61
806,806,Becky Moran,F,9,Huang High School,45,78
807,807,Brenda Smith,F,12,Huang High School,88,89
808,808,Gabrielle Webb,F,12,Huang High School,63,85
809,809,Mr. Jared Campbell,M,10,Huang High School,92,40
810,810,Ryan Jenkins,M,9,Huang High School,82,82
811,811,Thomas Shepard,M,9,Huang High School,72,95
812,812,Jeremiah Boyd,M,10,Huang High School,65,58
813,813,Matthew White,M,12,Huang High School,78,52
814,814,Christina Anderson,F,11,Huang High School,92,61
815,815,Edward Olson,M,11,Huang High School,54,88
816,816,Emily Bryant,F,9,Huang High School,95,47
817,817,Amy Guzman,F,10,Huang High School,51,45
818,818,Kathleen Owens,F,9,Huang High School,43,48
819,819,John Davila,M,9,Huang High School,42,46
820,820,Nicole King,F,11,Huang High School,79,56
821,821,Jason Villarreal,M,9,Huang High School,39,54
822,822,Matthew Washington,M,10,Huang High School,97,68
823,823,Peter Simpson,M,11,Huang High School,71,85
824,824,Cristian Espinoza,M,11,Huang High School,49,73
825,825,Steven Fry,M,10,Huang High School,96,47
826,826,David Miller,M,9,Huang High School,77,58
827,827,Tamara Hernandez,F,12,Huang High School,72,41
828,828,Jordan Lewis,M,9,Huang High School,81,86
829,829,Carol Anderson,F,9,Huang High School,74,75
830,830,Michael Moreno PhD,M,12,Huang High School,62,49
831,831,Nicholas Logan,M,11,Huang High School,74,79
832,832,Paul Anderson,M,9,Huang High School,46,84
833,833,Jason Young,M,10,Huang High School,47,76
834,834,Wesley Martin,M,11,Huang High School,57,71
835,835,Karen Wall,F,11,Huang High School,73,68
836,836,Tara Parker MD,F,12,Huang High School,45,84
837,837,Michael Reyes,M,12,Huang High School,51,73
838,838,Amy Henderson,F,10,Huang High School,55,98
839,839,Jessica Reed,F,12,Huang High School,49,97
840,840,Joseph Miranda,M,9,Huang High School,95,56
841,841,Mackenzie Jones,F,9,Huang High School,61,77
842,842,Jon Espinoza,M,10,Huang High School,97,64
843,843,Kelly Medina,F,10,Huang High School,82,91
844,844,Jason Rubio,M,11,Huang High School,93,78
845,845,Jennifer Munoz,F,10,Huang High School,72,61
846,846,Christopher Warner,M,12,Huang High School,51,90
847,847,Vincent Thomas,M,9,Huang High School,77,42
848,848,Andrew Young,M,9,Huang High School,40,54
849,849,David Jenkins,M,10,Huang High School,56,97
850,850,Daniel Stephens,M,12,Huang High School,87,66
851,851,Elizabeth Lewis,F,9,Huang High School,46,94
852,852,Aaron Moore,M,9,Huang High School,96,45
853,853,Lisa Hogan,F,11,Huang High School,71,51
854,854,Shawn Williams DVM,M,12,Huang High School,46,83
855,855,Michele Dickerson,F,9,Huang High School,73,82
856,856,Alicia Martinez,F,11,Huang High School,80,43
857,857,Mr. Timothy Anderson,M,12,Huang High School,66,56
858,858,Sierra Jackson,F,11,Huang High School,81,57
859,859,Sharon Taylor,F,10,Huang High School,69,84
860,860,Jeffrey Smith,M,9,Huang High School,62,87
861,861,Mark Taylor,M,11,Huang High School,82,89
862,862,Christina Ross,F,10,Huang High School,45,80
863,863,Judy Hall,F,11,Huang High School,91,88
864,864,Jennifer Fox,F,10,Huang High School,39,77
865,865,Kenneth Moran,M,12,Huang High School,62,98
866,866,Gerald Ferguson,M,11,Huang High School,62,44
867,867,Albert Carter,M,12,Huang High School,71,86
868,868,Michael Reilly,M,12,Huang High School,72,91
869,869,Kathleen Schwartz,F,11,Huang High School,53,42
870,870,Stacey Harris,F,11,Huang High School,84,95
871,871,Mrs. Paula Lee,F,9,Huang High School,82,96
872,872,Adrian Black,M,10,Huang High School,46,43
873,873,Rita Moreno,F,10,Huang High School,97,82
874,874,Jason Perry,M,11,Huang High School,64,70
875,875,Scott Ortiz,M,10,Huang High School,71,81
876,876,Randy Mueller,M,9,Huang High School,71,54
877,877,Samantha Anderson,F,10,Huang High School,61,55
878,878,Phillip Brown,M,11,Huang High School,43,57
879,879,Christina Kerr,F,11,Huang High School,58,94
880,880,Derrick Hill,M,9,Huang High School,45,49
881,881,Nathan Bond,M,12,Huang High School,81,86
882,882,Marie Wilson,F,10,Huang High School,71,44
883,883,Caitlin Jones,F,11,Huang High School,40,44
884,884,Barbara Campbell,F,10,Huang High School,54,54
885,885,Katie Gonzales,F,10,Huang High School,65,53
